16.1365,2.20907,5.49302
17.392740816326533,2.654970612244898,5.658348163265305
18.64898163265306,3.100871224489796,5.823676326530611
19.905222448979593,3.546771836734694,5.989004489795918
21.161463265306125,3.992672448979592,6.154332653061224
22.417704081632657,4.43857306122449,6.319660816326531
23.673944897959185,4.884473673469388,6.484988979591836
24.930185714285717,5.330374285714285,6.650317142857142
26.186426530612245,5.776274897959183,6.815645306122448
27.442667346938777,6.222175510204082,6.980973469387755
28.69890816326531,6.66807612244898,7.14630163265306
29.955148979591836,7.113976734693877,7.311629795918367
31.211389795918368,7.559877346938776,7.476957959183672
32.4676306122449,8.005777959183673,7.642286122448979
33.72387142857143,8.451678571428571,7.807614285714285
34.98011224489797,8.89757918367347,7.972942448979591
36.23635306122449,9.343479795918366,8.138270612244897
37.49259387755102,9.789380408163264,8.303598775510203
38.748834693877555,10.235281020408163,8.46892693877551
40.00507551020409,10.681181632653061,8.634255102040816
41.26131632653062,11.12708224489796,8.799583265306122
42.51755714285714,11.572982857142856,8.964911428571428
43.773797959183675,12.018883469387756,9.130239591836734
45.03003877551021,12.464784081632654,9.29556775510204
46.28627959183674,12.91068469387755,9.460895918367346
47.54252040816327,13.356585306122447,9.626224081632653
48.7987612244898,13.802485918367347,9.791552244897959
50.055002040816326,14.248386530612242,9.956880408163265
51.31124285714286,14.694287142857142,10.12220857142857
52.56748367346939,15.14018775510204,10.287536734693877
53.82372448979592,15.586088367346939,10.452864897959182
55.07996530612245,16.031988979591837,10.61819306122449
56.336206122448985,16.477889591836732,10.783521224489794
57.59244693877551,16.923790204081634,10.948849387755102
58.84868775510205,17.36969081632653,11.114177551020406
60.10492857142857,17.81559142857143,11.279505714285714
61.36116938775511,18.261492040816325,11.444833877551021
62.61741020408163,18.707392653061223,11.610162040816325
63.87365102040817,19.15329326530612,11.775490204081631
65.1298918367347,19.59919387755102,11.940818367346937
66.38613265306122,20.04509448979592,12.106146530612245
67.64237346938776,20.490995102040817,12.27147469387755
68.89861428571429,20.93689571428571,12.436802857142856
70.15485510204081,21.38279632653061,12.602131020408162
71.41109591836735,21.82869693877551,12.767459183673468
72.66733673469389,22.274597551020406,12.932787346938776
73.92357755102041,22.720498163265308,13.098115510204082
75.17981836734693,23.166398775510203,13.263443673469387
76.43605918367348,23.6122993877551,13.428771836734692
77.6923,24.0582,13.5941
