18.50264,57.962826,52.99578
47.15145,57.125122,56.69513
40.382607,56.598522,56.119644
30.600456,62.46209,51.536346
45.33869,56.942055,69.67544
45.91654,72.06906,66.265274
45.613712,66.15082,56.597496
47.135994,67.78689,48.389107
27.444935,53.10132,78.028046
29.357666,49.415604,62.994186
42.048206,68.15681,69.05927
33.48597,69.9651,60.10157
25.635197,49.044662,51.94661
38.93444,54.526184,66.29546
37.107063,65.13286,53.626404
47.301254,54.696007,77.16001
19.271868,60.151222,72.7035
25.46271,77.44069,52.989494
18.563656,56.785294,66.58641
46.732094,56.361588,69.72205
27.988688,60.530205,75.764854
19.600225,65.69942,79.04655
29.801405,76.42301,59.072693
44.879395,48.522713,61.694023
29.189657,69.18536,70.27724
44.285072,61.616226,63.365517
42.956978,59.67083,78.02614
21.347006,62.268642,63.140625
39.13936,74.93882,61.46394
18.74431,71.92787,68.78611
38.42719,54.13012,74.29753
47.15448,65.38834,49.055225
43.23184,52.13678,67.677956
34.325085,56.511414,69.57113
17.689077,67.64415,53.856785
30.269861,66.05806,77.63111
24.366076,74.250175,61.96746
24.401155,50.067207,49.319706
47.62577,60.009605,64.79918
36.3378,74.87572,77.65559
44.976273,52.14587,61.43653
22.532198,54.85837,67.79531
47.018368,51.182335,73.68327
23.704533,60.883614,76.70033
28.381275,65.456894,52.81548
45.619854,61.931683,52.297752
36.684967,52.623722,51.303883
32.97471,76.6855,59.472256
39.53067,77.74914,74.612175
23.607023,62.246082,58.965042
19.134033,64.00661,76.03896
45.480247,65.49281,67.63397
25.073254,76.07748,57.342262
20.885555,66.4639,73.590164
17.574535,78.46348,69.7557
20.790195,60.553482,77.88128
19.724245,59.323563,69.24768
17.98264,72.77117,72.328766
41.923286,53.799248,79.93602
22.515816,79.97345,48.64495
17.74448,73.82714,65.67221
32.923027,55.139866,57.28839
27.3218,48.413513,64.8315
34.829742,63.986454,69.166885
47.181618,68.25414,58.14284
25.415253,53.76311,52.9085
29.423203,61.17015,71.1178
25.16101,76.75526,52.773117
32.045475,78.38272,79.910164
22.731804,66.85007,65.88996
24.498373,58.472084,68.333664
20.874157,66.63993,70.9236
25.694878,77.29026,62.947033
39.259403,79.8449,59.109306
40.69453,59.42353,61.662834
29.288462,63.900597,57.955704
35.75019,64.60289,74.142235
28.761515,65.604485,58.048157
18.60074,70.47468,66.047325
25.59226,58.59032,68.18434
29.10693,74.45561,64.90629
38.043785,70.97114,60.07414
38.922638,75.80693,64.7363
35.13109,64.58137,75.07788
25.244875,55.49488,70.97206
18.074974,64.256516,56.641743
42.56054,49.103374,73.701324
47.82971,67.23744,62.933975
47.749596,57.16236,62.717865
24.99352,61.79134,67.477425
34.136982,60.978,48.00255
32.819267,63.526047,66.40699
44.260002,79.552155,54.50748
31.002329,57.589222,49.25367
20.357454,79.016975,73.32898
40.594418,72.89189,51.288338
33.680305,78.89143,55.070625
46.23351,68.205414,75.2567
25.145798,71.37628,49.816196
30.984072,69.33682,68.79831
