63.520844,98.33239,11.325111
16.899902,39.35012,81.16207
62.731956,114.74493,58.32038
80.9352,44.658363,51.419815
2.8576965,21.613945,37.61772
66.37079,89.30145,102.40146
20.61177,36.13038,87.245895
117.14483,50.82879,111.89195
53.684265,70.7721,121.95048
4.629097,23.709572,47.797424
39.052803,119.29605,22.516502
34.538696,19.28701,4.0600967
26.64061,119.014275,92.557976
95.01904,67.36586,31.188255
74.82782,4.243538,17.75576
31.00608,104.38003,101.52456
35.616318,61.690727,104.931885
127.62452,89.40046,72.64594
106.911125,26.31665,75.92602
14.380447,19.642487,30.938652
92.958275,89.738266,26.08944
83.334854,99.13421,55.92209
66.44362,78.8291,103.7041
125.45242,14.680092,40.545937
89.15263,117.02716,119.69327
120.47083,76.73693,8.34671
69.88752,23.961258,4.3549347
120.86352,112.663025,0.15821075
75.97901,53.21856,53.468086
34.70356,88.611595,26.092575
87.461845,96.36532,109.81578
87.93031,0.6569443,22.483398
95.95616,77.39529,14.074623
27.147552,124.207954,107.124344
36.09439,47.892174,3.033722
62.849655,15.80423,14.633171
60.473625,73.60928,37.790062
101.976166,25.053497,122.071686
107.85919,10.029892,48.071404
66.88785,73.33767,79.17915
89.11541,67.83361,32.77256
94.284096,2.6080704,26.066772
47.97889,32.824745,41.610664
11.544212,50.38623,77.68041
22.30619,60.71556,109.81445
57.420784,65.7787,58.47879
76.95241,104.693726,124.62376
104.64358,124.76247,59.371414
6.5074234,33.659058,107.577934
63.58512,32.189034,14.956047
4.1054688,9.983475,51.018448
99.097984,98.60103,2.2763596
103.92205,13.919395,50.46974
38.04975,51.672623,51.434067
6.569603,8.739975,53.985313
64.82766,34.926407,88.10875
6.396263,59.680817,120.282845
37.894913,121.7922,87.17784
6.2425003,104.49263,56.614754
35.429962,115.17781,12.281906
70.867516,50.600403,109.70321
81.86525,94.75234,86.60217
48.60962,50.54045,11.258789
98.678024,114.8146,107.79039
18.85579,66.85439,18.884216
28.769012,26.706848,85.87168
25.861557,62.6037,66.69236
105.255875,15.621117,20.063217
26.837662,108.79574,40.99424
117.98328,87.14288,72.104065
63.523582,51.34838,72.02985
49.38594,63.55031,72.165955
13.938873,30.45559,115.679535
12.061012,59.404404,127.31128
87.11917,65.812035,8.536964
95.704185,18.414032,45.832687
42.526955,54.522408,64.70005
116.78768,71.989685,121.32434
103.1496,23.538307,92.70426
18.758652,36.87519,82.82385
85.13229,112.014595,43.397385
64.102455,96.94871,2.106102
110.27076,11.076965,64.88208
53.118927,30.29293,72.45895
116.9228,45.29155,26.003578
40.330315,0.56650543,92.88921
33.263123,21.290222,27.129509
100.79719,97.892715,113.1214
87.21428,42.62658,46.11532
82.90752,116.61022,81.4011
33.718697,33.915047,3.4899826
77.82707,28.08432,6.939148
120.120094,22.437683,56.71926
82.33559,66.03893,20.93557
12.26741,115.013275,74.42168
117.09597,42.5446,82.85155
49.364723,61.153847,25.021172
85.64486,84.23462,62.67977
49.606262,24.548492,108.258865
16.356857,90.21859,42.479774
